epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,1449.03,0.87845,0.49367,0.98337,0.97189,0.97776,0.97708,0.73993,0.90205,0.45168,0.96654,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429
133,1460.08,0.88,0.49773,0.98251,0.97505,0.97776,0.97782,0.74611,0.89537,0.44671,0.96278,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
134,1470.92,0.87199,0.48753,0.97139,0.97487,0.97776,0.97901,0.74885,0.89697,0.4451,0.96473,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764
135,1481.8,0.89331,0.49334,0.9885,0.9731,0.97513,0.98023,0.75193,0.8952,0.44041,0.96613,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432
136,1492.99,0.88079,0.49659,0.98374,0.97463,0.9743,0.97965,0.74741,0.89487,0.44357,0.96663,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
137,1503.8,0.8759,0.49428,0.98351,0.97425,0.97714,0.97905,0.75078,0.89656,0.44201,0.96599,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766
138,1515.05,0.87608,0.48814,0.97918,0.97632,0.97695,0.97882,0.74523,0.89726,0.44261,0.96454,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434
139,1525.92,0.88244,0.49769,0.97975,0.97413,0.97776,0.97958,0.74795,0.89371,0.43946,0.96399,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
140,1536.68,0.8736,0.49682,0.98653,0.97149,0.97765,0.97908,0.74415,0.89735,0.44096,0.96572,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05
141,1559.76,0.87728,0.51418,0.9895,0.96622,0.97711,0.97785,0.73953,0.9022,0.45141,0.9627,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05
142,1570.09,0.87374,0.51663,0.9994,0.96629,0.97776,0.97709,0.73562,0.9008,0.45068,0.96313,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
143,1580.44,0.87414,0.51342,0.98024,0.96549,0.97776,0.97692,0.73538,0.9057,0.45205,0.96363,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05
144,1590.86,0.87421,0.51899,0.99473,0.96625,0.97751,0.97732,0.73534,0.90301,0.44961,0.96433,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05
145,1601.28,0.86769,0.51398,0.98374,0.96592,0.97776,0.97585,0.736,0.90231,0.45028,0.9642,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
146,1611.71,0.85968,0.50402,0.99312,0.96681,0.97776,0.976,0.73622,0.90049,0.44965,0.96427,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05
147,1622.12,0.85301,0.49892,0.98663,0.96749,0.97776,0.97614,0.73715,0.90163,0.45024,0.9641,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05
148,1633.5,0.86195,0.50667,0.98393,0.96736,0.97685,0.97637,0.73741,0.90224,0.45038,0.96338,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
149,1644.59,0.84309,0.49779,0.98196,0.96759,0.97501,0.97601,0.73615,0.90146,0.45136,0.96354,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05
150,1655.04,0.85479,0.50341,0.98568,0.96678,0.97665,0.97587,0.73853,0.89711,0.45126,0.96346,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05
