epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,1747.68,0.98592,0.56228,1.05069,0.9805,0.98361,0.9852,0.71597,1.01956,0.45041,0.98859,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429,0.000451288,0.000150429
133,1760.84,0.97121,0.55302,1.03686,0.98053,0.98282,0.98479,0.71541,1.01476,0.44762,0.98822,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097,0.00042929,0.000143097
134,1774.42,0.99201,0.56626,1.03959,0.98091,0.97916,0.98443,0.71783,1.02042,0.4477,0.98955,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764,0.000407293,0.000135764
135,1787.55,0.9728,0.56933,1.03275,0.98125,0.98282,0.98466,0.71993,1.02508,0.4495,0.98918,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432,0.000385295,0.000128432
136,1800.67,0.98268,0.56574,1.04322,0.97985,0.98292,0.98417,0.7143,1.02938,0.45292,0.9901,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099,0.000363297,0.000121099
137,1813.84,0.97564,0.55547,1.0284,0.97617,0.98282,0.98425,0.71575,1.03044,0.4531,0.98908,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766,0.000341299,0.000113766
138,1827.01,0.9592,0.54669,1.03454,0.97902,0.98282,0.98404,0.7147,1.02635,0.44902,0.98782,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434,0.000319301,0.000106434
139,1840.14,0.96955,0.55203,1.03025,0.97825,0.98282,0.98418,0.71701,1.01838,0.45004,0.98714,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05,0.000297304,9.91012e-05
140,1853.37,0.9837,0.55721,1.03561,0.97914,0.98282,0.98449,0.71434,1.02518,0.44908,0.98884,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05,0.000275306,9.17686e-05
141,1877.17,0.90277,0.51425,1.00702,0.97876,0.9775,0.98414,0.70367,1.03686,0.46308,0.99612,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05,0.000253308,8.4436e-05
142,1889.73,0.87705,0.49441,0.99005,0.97945,0.97681,0.98448,0.7001,1.0432,0.46395,0.99765,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05,0.00023131,7.71034e-05
143,1902.24,0.86618,0.48809,0.99308,0.98158,0.97621,0.98454,0.70525,1.03288,0.45725,0.9946,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05,0.000209312,6.97708e-05
144,1914.86,0.85882,0.47587,0.98795,0.98152,0.97599,0.98447,0.7064,1.02956,0.45557,0.99307,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05,0.000187315,6.24382e-05
145,1927.42,0.87066,0.4816,0.99384,0.97877,0.97541,0.98432,0.70389,1.0311,0.45632,0.99435,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05,0.000165317,5.51056e-05
146,1940.08,0.86399,0.4833,0.9963,0.97845,0.97599,0.98409,0.70663,1.02805,0.45757,0.99414,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05,0.000143319,4.7773e-05
147,1952.7,0.86541,0.47471,0.98849,0.97902,0.97623,0.98431,0.70517,1.0311,0.45733,0.99366,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05,0.000121321,4.04404e-05
148,1965.45,0.86702,0.47348,0.99769,0.9791,0.97627,0.98422,0.70786,1.02539,0.45545,0.99174,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05,9.93234e-05,3.31078e-05
149,1978.06,0.86373,0.47671,0.99457,0.97903,0.9764,0.98438,0.70628,1.02939,0.45468,0.99194,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05,7.73256e-05,2.57752e-05
150,1990.74,0.86501,0.46762,0.99486,0.97918,0.97626,0.98434,0.7081,1.02961,0.45397,0.99253,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05,5.53278e-05,1.84426e-05
